[0, 1, 1, 2, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[5, 9, 21, 15, 7, 17, 21]
[0, 1, 1, 2, 0, 1, 2, 0, 1, 2, 2, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[0, 7, 26, 8, 5, 18, 6]
[0, 1, 1, 2, 0, 1, 2, 0, 1, 2, 2, 0, 1, 0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[13, 22, 22, 30, 9, 20, 16]
[0, 1, 1, 2, 0, 1, 2, 0, 1, 2, 2, 0, 1, 0, 0, 2, 1, 1, 0, 1, 0, 0, 1, 2, 2, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[23, 22, 30, 29, 21, 22, 29]
[0, 1, 1, 2, 0, 1, 2, 0, 1, 2, 2, 0, 1, 0, 0, 2, 1, 1, 0, 1, 0, 0, 1, 2, 2, 0, 2, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[30, 33, 32, 32, 30, 32, 33]
[0, 1, 1, 2, 0, 1, 2, 0, 1, 2, 2, 0, 1, 0, 0, 2, 1, 1, 0, 1, 0, 0, 1, 2, 2, 0, 2, 0, 0, 1, 2, 2, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0]=[28, 0, 0, 1030, 1023, 1031, 1029]
[0, 1, 1, 2, 0, 1, 2, 0, 1, 2, 2, 0, 1, 0, 0, 2, 1, 1, 0, 1, 0, 0, 1, 2, 2, 0, 2, 0, 0, 1, 2, 2, 0, 2, 0, 0, 2, 1, 1, 0, 0, 0]=[824, 0, 0, 0, 1024, 1031, 1029]
[0, 1, 1, 2, 0, 1, 2, 0, 1, 2, 2, 0, 1, 1, 0, 2, 1, 1, 0, 1, 0, 0, 1, 2, 2, 0, 2, 0, 0, 1, 2, 2, 0, 2, 0, 0, 2, 1, 1, 0, 2, 0]=[830, 0, 0, 0, 1029, 0, 1037]
[0, 1, 1, 2, 0, 1, 2, 0, 1, 2, 2, 0, 1, 1, 0, 2, 1, 1, 0, 1, 2, 0, 1, 2, 2, 0, 2, 1, 0, 1, 2, 2, 0, 2, 0, 0, 2, 1, 1, 0, 2, 0]=[834, 0, 0, 0, 1029, 0, 1041]
[0, 1, 1, 2, 0, 1, 2, 0, 1, 2, 2, 0, 1, 1, 0, 2, 1, 1, 0, 1, 2, 0, 1, 2, 2, 0, 2, 1, 0, 1, 2, 2, 0, 2, 2, 0, 2, 1, 1, 0, 2, 1]=[834, 0, 0, 0, 1041, 0, 0]
[0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-9, -9, -13, -5, -2, -8, -7]
[0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-6, -5, -3, 3, 2, 2, -5]
[0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[9, 14, 10, 23, 21, 16, 7]
[0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-17, -11, -17, -12, 9, -10, -5]
[0, 1, 0, 2, 1, 1, 0, 0, 1, 0, 2, 2, 1, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[6, 10, 3, 11, 13, 21, 2]
[0, 1, 0, 2, 1, 1, 0, 0, 1, 0, 2, 2, 1, 0, 0, 1, 0, 2, 2, 2, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[2090, 2097, 2107, 2090, 2122, 2122, 2305]
[0, 1, 0, 2, 1, 1, 2, 0, 1, 0, 2, 2, 1, 0, 0, 1, 0, 2, 2, 2, 0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[2091, 2097, 2091, 2091, 2091, 2098, 2312]
[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-15, -8, -7, -7, -9, -12, -16]
[0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-15, -17, -7, -6, -20, -15, -13]
[0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-7, -4, 12, 11, -3, -1, -3]
[0, 0, 1, 2, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-6, -7, 11, 11, -16, 4, -6]
[0, 0, 1, 2, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[13, 14, 25, 25, -3207, -2575, 13]
[0, 0, 1, 2, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[11, 6, 22, 13, -2989, -2369, 6]
[0, 0, 1, 2, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]=[23, 11, 0, 27, -2787, -2369, 17]
[0, 0, 1, 2, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 2, 2, 0, 1, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0]=[32, 20, 0, 0, -2383, 37, 25]
[0, 1, 1, 2, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 2, 2, 0, 1, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 1, 2, 0, 2, 0]=[33, 49, 0, 0, -2178, 0, 29]
[0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-2, 0, 4, 2, 0, -2, -3]
[0, 0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[1, 2, 2, 2, 4, -5, -6]
[0, 1, 2, 2, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[10, 11, 20, 25, 24, 13, 10]
[0, 1, 2, 2, 1, 0, 1, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-10, -14, 4, 13, 13, -5, -6]
[0, 1, 2, 2, 1, 0, 1, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-8, -7, 13, 4, 17, 4, -3]
[0, 1, 2, 2, 1, 0, 1, 0, 0, 1, 2, 2, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-11, -5, 2413, -1, 1, -19, -14]
[0, 1, 2, 2, 1, 1, 1, 0, 0, 1, 2, 2, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[2201, 2207, 26, 26, 2002, 2409, 2413]
[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-3600, -3599, 4, -3596, -3603, 2, -3600]
[0, 0, 2, 1, 1, 1, 2, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[9, 9, 2527, 10, 9, 2506, 11]
[0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[2, -1, 7, 6, 7, -1, 2]
[0, 0, 1, 2, 1, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-7, -1, 8, 8, 8, -7, -7]
[0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-3600, -9, -3603, -3596, -8, -3599, -3600]
[0, 0, 1, 1, 2, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-13, -13, -7, -5, -17, -16, -17]
[0, 0, 1, 1, 2, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-10, -13, -7, 2, -16, -22, -22]
[0, 0, 1, 1, 2, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[2, 11, 14, 1, 2, -1, 1]
[0, 0, 1, 1, 2, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[4, 7, 14, 9, 8, 3, 5]
[2, 1, 1, 1, 2, 1, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[11, 11, 17, 20, 1923, 17, 13]
[0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-7, -7, 0, 0, -4, -6, -4]
[0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-12, -7, 3, 9, -5, -11, -7]
[0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]=[-4, -3, 12, 0, 2, -3, 2]
[0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-3, -3, -3, 0, -3, 0, -2]
[0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-6, -2, -12, 0, -1, -2, -6]
[0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-5, 7, 10, 2, 2, -3, -2]
[0, 1, 1, 2, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[2, 12, 11, 5, 3, 3, 5]
[0, 1, 1, 2, 0, 1, 2, 0, 1, 2, 2, 0, 2, 0, 0, 2, 1, 1, 0, 1, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[2204, 2204, 2216, 2215, 2416, 2209, 2199]
[0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-9, -6, -18, -5, -6, -5, -7]
[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-9, -6, -6, -4, -7, -5, -8]
[0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-4, -2, -4, 0, 0, -2, -6]
[0, 1, 1, 2, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-5, 3, 9, 0, 1, -4, -2]
[0, 1, 1, 2, 0, 0, 1, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[0, 12, 6, 5, 1, 0, 5]
[0, 1, 1, 2, 0, 0, 1, 0, 1, 2, 2, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[11, 16, 25, 20, 12, 12, 15]
[0, 1, 1, 2, 0, 0, 1, 0, 1, 2, 2, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[11, 10, 15, 29, 11, 10, 15]
[0, 1, 1, 2, 0, 1, 1, 0, 1, 2, 2, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[24, 24, 35, 31, 28, 31, 30]
[0, 1, 1, 2, 0, 1, 1, 0, 1, 2, 2, 0, 1, 0, 0, 2, 1, 1, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[1712, 1712, 35, 36, 34, 46, 39]
[0, 1, 1, 2, 0, 1, 1, 0, 1, 2, 2, 0, 1, 1, 0, 2, 1, 1, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[1912, 48, 45, 44, 44, 1526, 1516]
[0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-4, 0, 0, 9, 8, -2, 0]
[0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[0, 1, -2, 3, 4, -3, 0]
[0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-6, -1, -7, 2, 4, -9, -7]
[0, 1, 0, 2, 1, 0, 1, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[17, 17, 14, 17, 27, -2884, 18]
[0, 1, 0, 2, 1, 0, 1, 0, 1, 0, 2, 2, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 2, 0, 1, 2, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[22, 24, 14, 26, 26, -2475, 27]
[0, 1, 1, 2, 1, 0, 1, 0, 1, 0, 2, 2, 0, 2, 0, 1, 0, 2, 1, 0, 0, 0, 2, 0, 1, 2, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[24, 24, 33, 29, 26, -2270, 29]
[2, 1, 1, 2, 1, 0, 1, 0, 1, 2, 2, 2, 0, 2, 0, 1, 1, 2, 1, 0, 0, 0, 2, 1, 1, 2, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]=[-1671, 27, 39, -1669, -1673, -1880, -1671]
[2, 1, 1, 2, 1, 0, 1, 0, 1, 2, 2, 2, 0, 2, 0, 1, 1, 2, 1, 0, 0, 0, 2, 1, 1, 2, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0]=[30, 38, 0, 1044, 38, -1668, 36]
[2, 1, 1, 2, 1, 0, 1, 0, 1, 2, 2, 2, 0, 2, 0, 1, 1, 2, 1, 0, 0, 0, 2, 1, 1, 2, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 1, 1, 2, 0, 0, 0]=[-462, 0, 0, 0, 1051, -1464, 1050]
[2, 1, 1, 2, 1, 0, 1, 0, 1, 2, 2, 2, 0, 2, 0, 1, 1, 2, 1, 0, 1, 0, 2, 1, 1, 2, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 1, 1, 2, 2, 0, 0]=[-462, 0, 0, 0, 0, -1263, 1051]
